Cause ID,Cause Name,State,Gender,2013 YLLs,2013 YLLs YoY %,2014 YLLs,2014 YLLs YoY %,2015 YLLs,2015 YLLs YoY %,2016 YLLs,2016 YLLs YoY %,2017 YLLs,2017 YLLs YoY %,2018 YLLs,2018 YLLs YoY %,2019 YLLs,2019 YLLs YoY %,2020 YLLs,2020 YLLs YoY %,2021 YLLs,2021 YLLs YoY %,2022 YLLs,2022 YLLs YoY %,2023 YLLs,2023 YLLs YoY %
501,Aortic aneurysm,Karnataka,Female,727.82,,805.29,+10.64%,875.88,+8.77%,911.10,+4.02%,909.77,-0.15%,900.54,-1.01%,892.61,-0.88%,969.70,+8.64%,1.17K,+20.86%,1.04K,-11.63%,1.11K,+7.59%
501,Aortic aneurysm,Kerala,Male,5.94K,,6.16K,+3.66%,6.49K,+5.41%,7.01K,+8.07%,7.41K,+5.65%,7.27K,-1.83%,7.01K,-3.68%,6.38K,-8.96%,7.43K,+16.47%,7.63K,+2.77%,8.00K,+4.84%
501,Aortic aneurysm,Kerala,Female,652.32,,635.97,-2.51%,674.68,+6.09%,717.81,+6.39%,752.88,+4.89%,744.62,-1.10%,721.25,-3.14%,664.28,-7.90%,699.94,+5.37%,852.75,+21.83%,933.75,+9.50%
501,Aortic aneurysm,Madhya Pradesh,Male,2.38K,,2.40K,+0.94%,2.55K,+5.96%,2.76K,+8.41%,2.91K,+5.34%,2.92K,+0.43%,3.00K,+2.80%,3.29K,+9.47%,4.30K,+30.75%,3.51K,-18.36%,3.82K,+8.91%
501,Aortic aneurysm,Madhya Pradesh,Female,457.47,,483.00,+5.58%,505.53,+4.67%,534.55,+5.74%,565.68,+5.82%,584.76,+3.37%,617.94,+5.67%,689.12,+11.52%,860.53,+24.87%,730.98,-15.05%,807.32,+10.44%
501,Aortic aneurysm,Maharashtra,Male,5.14K,,5.25K,+2.23%,5.36K,+1.94%,5.35K,-0.08%,5.55K,+3.69%,6.70K,+20.78%,5.42K,-19.13%,4.94K,-8.83%,6.20K,+25.48%,5.70K,-8.05%,6.20K,+8.80%
501,Aortic aneurysm,Maharashtra,Female,1.08K,,1.18K,+9.17%,1.22K,+3.57%,1.21K,-0.98%,1.16K,-4.58%,1.21K,+4.98%,1.04K,-14.33%,963.62,-7.34%,1.16K,+20.71%,1.16K,+0.03%,1.29K,+10.50%
501,Aortic aneurysm,Manipur,Male,140.64,,146.16,+3.92%,157.71,+7.90%,177.85,+12.77%,194.12,+9.14%,203.77,+4.97%,212.91,+4.49%,226.01,+6.15%,347.07,+53.57%,273.57,-21.18%,294.26,+7.56%
501,Aortic aneurysm,Manipur,Female,41.30,,45.09,+9.18%,49.14,+8.99%,52.76,+7.37%,55.36,+4.91%,57.48,+3.84%,60.77,+5.71%,64.88,+6.76%,97.17,+49.78%,78.04,-19.69%,83.78,+7.36%
501,Aortic aneurysm,Meghalaya,Male,106.41,,108.67,+2.12%,115.13,+5.95%,130.09,+13.00%,140.30,+7.85%,145.24,+3.52%,150.09,+3.34%,161.79,+7.79%,267.50,+65.34%,193.72,-27.58%,209.10,+7.94%
501,Aortic aneurysm,Meghalaya,Female,23.20,,24.68,+6.35%,26.25,+6.39%,29.85,+13.69%,32.62,+9.30%,34.31,+5.16%,36.12,+5.29%,39.10,+8.25%,62.71,+60.38%,47.34,-24.51%,51.43,+8.63%
501,Aortic aneurysm,Mizoram,Male,32.14,,31.48,-2.06%,33.60,+6.74%,40.03,+19.15%,41.92,+4.70%,41.59,-0.78%,41.33,-0.62%,43.81,+5.99%,62.08,+41.70%,50.38,-18.84%,53.52,+6.22%
501,Aortic aneurysm,Mizoram,Female,8.13,,8.54,+5.02%,9.17,+7.32%,10.83,+18.14%,11.15,+2.95%,10.97,-1.59%,10.92,-0.48%,12.19,+11.61%,17.71,+45.32%,13.66,-22.88%,14.03,+2.70%
501,Aortic aneurysm,Nagaland,Male,72.97,,72.62,-0.47%,75.11,+3.43%,80.38,+7.01%,84.64,+5.30%,85.98,+1.59%,86.71,+0.84%,92.86,+7.09%,147.17,+58.49%,107.74,-26.80%,113.14,+5.02%
501,Aortic aneurysm,Nagaland,Female,11.25,,11.92,+5.97%,12.57,+5.44%,13.10,+4.21%,13.60,+3.81%,13.98,+2.77%,14.52,+3.89%,15.82,+8.95%,24.04,+51.92%,18.67,-22.34%,19.90,+6.62%
501,Aortic aneurysm,Odisha,Male,1.26K,,1.21K,-4.32%,1.23K,+1.67%,1.35K,+9.89%,1.42K,+5.13%,1.42K,+0.14%,1.43K,+0.62%,1.49K,+3.98%,1.82K,+22.42%,1.64K,-10.06%,1.76K,+7.51%
501,Aortic aneurysm,Odisha,Female,308.15,,311.95,+1.23%,329.18,+5.52%,359.54,+9.22%,383.55,+6.68%,395.62,+3.15%,411.00,+3.89%,432.79,+5.30%,471.77,+9.01%,498.33,+5.63%,545.26,+9.42%
501,Aortic aneurysm,Other Union Territories,Male,167.44,,172.47,+3.00%,185.89,+7.79%,205.28,+10.43%,221.21,+7.76%,230.15,+4.04%,240.15,+4.34%,276.37,+15.08%,360.15,+30.32%,292.34,-18.83%,305.60,+4.53%
501,Aortic aneurysm,Other Union Territories,Female,29.04,,32.48,+11.85%,36.10,+11.15%,39.68,+9.91%,42.56,+7.26%,44.66,+4.94%,47.54,+6.45%,57.06,+20.03%,76.28,+33.67%,61.22,-19.74%,64.55,+5.44%
501,Aortic aneurysm,Punjab,Male,1.58K,,1.58K,-0.22%,1.69K,+7.26%,1.88K,+10.99%,2.05K,+9.36%,2.11K,+2.72%,2.18K,+3.65%,2.41K,+10.26%,2.72K,+12.82%,2.45K,-9.65%,2.50K,+1.97%
501,Aortic aneurysm,Punjab,Female,351.11,,379.45,+8.07%,418.68,+10.34%,463.93,+10.81%,502.55,+8.32%,529.15,+5.29%,579.21,+9.46%,650.01,+12.22%,717.15,+10.33%,693.77,-3.26%,734.67,+5.90%
501,Aortic aneurysm,Rajasthan,Male,3.98K,,4.16K,+4.61%,4.54K,+9.11%,5.07K,+11.66%,5.51K,+8.63%,5.62K,+1.99%,5.75K,+2.23%,6.09K,+5.95%,7.01K,+15.14%,6.86K,-2.19%,7.25K,+5.71%
501,Aortic aneurysm,Rajasthan,Female,660.08,,725.91,+9.97%,790.13,+8.85%,843.27,+6.73%,885.30,+4.98%,899.21,+1.57%,922.81,+2.62%,972.68,+5.40%,1.08K,+10.53%,1.08K,+0.64%,1.17K,+8.09%
501,Aortic aneurysm,Sikkim,Male,34.32,,34.77,+1.31%,36.06,+3.71%,37.80,+4.82%,37.62,-0.45%,35.45,-5.77%,32.74,-7.64%,32.10,-1.97%,38.64,+20.40%,39.78,+2.93%,41.59,+4.55%
501,Aortic aneurysm,Sikkim,Female,8.96,,9.27,+3.42%,9.44,+1.88%,9.40,-0.36%,9.15,-2.73%,8.70,-4.94%,8.30,-4.58%,9.01,+8.53%,11.84,+31.50%,10.86,-8.27%,11.25,+3.58%
501,Aortic aneurysm,Tamil Nadu,Male,6.22K,,6.68K,+7.47%,7.26K,+8.68%,7.97K,+9.67%,8.43K,+5.77%,8.44K,+0.23%,8.20K,-2.91%,8.82K,+7.58%,10.15K,+15.06%,8.75K,-13.73%,9.30K,+6.24%
501,Aortic aneurysm,Tamil Nadu,Female,887.13,,989.58,+11.55%,1.06K,+7.25%,1.10K,+4.02%,1.11K,+0.38%,1.08K,-2.90%,1.03K,-3.93%,1.10K,+6.03%,1.20K,+9.47%,1.14K,-5.10%,1.28K,+12.02%
501,Aortic aneurysm,Telangana,Male,2.53K,,2.61K,+3.30%,2.81K,+7.61%,3.11K,+10.89%,3.47K,+11.46%,3.73K,+7.40%,3.97K,+6.48%,4.41K,+11.01%,5.43K,+23.22%,4.68K,-13.79%,4.88K,+4.19%
501,Aortic aneurysm,Telangana,Female,703.62,,748.38,+6.36%,786.59,+5.11%,838.70,+6.62%,902.23,+7.57%,932.87,+3.40%,953.74,+2.24%,983.92,+3.16%,1.02K,+3.51%,1.14K,+12.31%,1.21K,+5.99%
501,Aortic aneurysm,Tripura,Male,192.73,,171.34,-11.10%,188.49,+10.01%,228.04,+20.98%,242.56,+6.37%,239.20,-1.39%,248.79,+4.01%,265.05,+6.54%,311.58,+17.56%,310.13,-0.47%,327.35,+5.55%
501,Aortic aneurysm,Tripura,Female,54.42,,46.98,-13.68%,52.08,+10.87%,64.21,+23.29%,67.36,+4.91%,65.26,-3.12%,69.18,+6.00%,73.69,+6.52%,81.86,+11.08%,86.40,+5.55%,91.28,+5.65%
501,Aortic aneurysm,Uttar Pradesh,Male,4.74K,,4.61K,-2.93%,4.63K,+0.51%,4.81K,+4.01%,4.85K,+0.82%,4.64K,-4.37%,4.48K,-3.59%,4.48K,+0.18%,5.36K,+19.54%,5.13K,-4.31%,5.54K,+8.09%
501,Aortic aneurysm,Uttar Pradesh,Female,1.52K,,1.67K,+9.46%,1.74K,+4.11%,1.76K,+1.48%,1.78K,+1.30%,1.72K,-3.77%,1.68K,-1.91%,1.68K,-0.51%,1.66K,-1.19%,2.03K,+22.58%,2.21K,+8.82%
501,Aortic aneurysm,Uttarakhand,Male,800.72,,834.29,+4.19%,911.94,+9.31%,1.00K,+10.03%,1.08K,+7.38%,1.09K,+1.00%,1.08K,-0.72%,1.17K,+8.37%,1.37K,+16.63%,1.28K,-6.09%,1.35K,+5.44%
501,Aortic aneurysm,Uttarakhand,Female,191.79,,213.45,+11.29%,232.09,+8.74%,247.59,+6.68%,265.12,+7.08%,268.49,+1.27%,271.12,+0.98%,284.05,+4.77%,302.62,+6.54%,320.68,+5.97%,342.19,+6.71%
501,Aortic aneurysm,West Bengal,Male,5.32K,,5.42K,+1.89%,5.68K,+4.86%,6.12K,+7.76%,6.56K,+7.13%,6.76K,+3.09%,7.07K,+4.60%,7.98K,+12.78%,10.07K,+26.28%,8.42K,-16.45%,9.06K,+7.67%
501,Aortic aneurysm,West Bengal,Female,871.07,,951.87,+9.28%,1.03K,+8.27%,1.08K,+4.66%,1.12K,+3.98%,1.12K,+0.18%,1.17K,+4.48%,1.35K,+15.06%,1.63K,+20.62%,1.43K,-12.19%,1.55K,+8.48%
502,Lower extremity peripheral arterial disease,Andhra Pradesh,Male,1.20K,,1.21K,+1.00%,1.29K,+6.25%,1.43K,+11.34%,1.56K,+8.73%,1.56K,+0.41%,1.57K,+0.28%,1.70K,+8.14%,2.04K,+20.07%,1.73K,-14.88%,1.77K,+2.09%
502,Lower extremity peripheral arterial disease,Andhra Pradesh,Female,363.04,,398.09,+9.65%,442.68,+11.20%,477.83,+7.94%,509.16,+6.56%,525.12,+3.13%,537.76,+2.41%,591.53,+10.00%,621.07,+4.99%,637.35,+2.62%,664.17,+4.21%
502,Lower extremity peripheral arterial disease,Arunachal Pradesh,Male,11.95,,12.31,+2.99%,13.30,+8.02%,14.81,+11.40%,15.90,+7.35%,16.15,+1.58%,16.47,+1.95%,17.59,+6.85%,22.21,+26.23%,21.00,-5.42%,22.16,+5.51%
502,Lower extremity peripheral arterial disease,Arunachal Pradesh,Female,2.68,,2.94,+9.65%,3.23,+9.91%,3.52,+8.89%,3.70,+4.92%,3.79,+2.68%,3.95,+4.02%,4.27,+8.20%,5.39,+26.24%,5.21,-3.27%,5.60,+7.41%
502,Lower extremity peripheral arterial disease,Assam,Male,338.22,,327.16,-3.27%,337.89,+3.28%,368.63,+9.10%,394.88,+7.12%,406.94,+3.05%,421.26,+3.52%,453.49,+7.65%,589.25,+29.94%,524.69,-10.96%,548.83,+4.60%
502,Lower extremity peripheral arterial disease,Assam,Female,81.25,,89.97,+10.74%,100.66,+11.88%,112.13,+11.40%,122.31,+9.07%,128.79,+5.30%,132.83,+3.14%,132.62,-0.16%,141.31,+6.55%,168.82,+19.47%,181.07,+7.26%
502,Lower extremity peripheral arterial disease,Bihar,Male,746.51,,723.41,-3.09%,743.43,+2.77%,816.52,+9.83%,879.11,+7.67%,893.16,+1.60%,921.12,+3.13%,975.34,+5.89%,1.21K,+24.13%,1.02K,-15.63%,1.07K,+4.57%
502,Lower extremity peripheral arterial disease,Bihar,Female,338.25,,386.03,+14.13%,422.64,+9.48%,463.41,+9.65%,505.00,+8.98%,534.59,+5.86%,568.49,+6.34%,602.99,+6.07%,633.89,+5.12%,651.90,+2.84%,683.50,+4.85%
502,Lower extremity peripheral arterial disease,Chhattisgarh,Male,257.57,,264.47,+2.68%,292.11,+10.45%,341.79,+17.01%,378.99,+10.88%,382.23,+0.85%,395.71,+3.53%,432.70,+9.35%,574.80,+32.84%,456.76,-20.54%,473.48,+3.66%
502,Lower extremity peripheral arterial disease,Chhattisgarh,Female,82.20,,93.15,+13.33%,105.99,+13.78%,122.40,+15.48%,138.12,+12.85%,149.84,+8.48%,162.98,+8.77%,178.09,+9.27%,235.03,+31.97%,197.50,-15.97%,206.25,+4.43%
502,Lower extremity peripheral arterial disease,Delhi,Male,213.07,,213.77,+0.33%,228.10,+6.70%,238.84,+4.71%,243.11,+1.79%,237.06,-2.49%,241.06,+1.69%,361.87,+50.12%,423.36,+16.99%,274.37,-35.19%,290.81,+5.99%
502,Lower extremity peripheral arterial disease,Delhi,Female,56.59,,61.56,+8.78%,66.68,+8.33%,70.71,+6.04%,74.84,+5.84%,75.08,+0.33%,81.56,+8.63%,124.92,+53.16%,139.61,+11.76%,102.27,-26.75%,110.02,+7.57%
502,Lower extremity peripheral arterial disease,Goa,Male,23.79,,24.59,+3.36%,26.19,+6.50%,28.07,+7.18%,29.31,+4.40%,29.30,-0.01%,29.14,-0.54%,31.04,+6.49%,38.53,+24.13%,33.30,-13.56%,33.72,+1.25%
502,Lower extremity peripheral arterial disease,Goa,Female,6.50,,7.15,+9.87%,7.90,+10.54%,8.31,+5.25%,8.64,+3.92%,8.96,+3.74%,9.32,+4.04%,9.89,+6.07%,11.73,+18.59%,11.09,-5.43%,11.66,+5.11%
502,Lower extremity peripheral arterial disease,Gujarat,Male,777.00,,802.55,+3.29%,865.43,+7.84%,960.86,+11.03%,1.04K,+7.96%,1.05K,+1.62%,1.09K,+3.59%,1.26K,+15.21%,1.89K,+50.31%,1.24K,-34.26%,1.30K,+4.39%
502,Lower extremity peripheral arterial disease,Gujarat,Female,209.33,,228.63,+9.22%,248.93,+8.88%,267.48,+7.45%,283.58,+6.02%,290.49,+2.44%,307.91,+6.00%,355.88,+15.58%,517.28,+45.35%,366.15,-29.22%,398.04,+8.71%
502,Lower extremity peripheral arterial disease,Haryana,Male,480.85,,506.71,+5.38%,563.06,+11.12%,652.42,+15.87%,732.11,+12.21%,776.75,+6.10%,819.63,+5.52%,950.82,+16.01%,1.13K,+19.14%,917.13,-19.04%,945.93,+3.14%
502,Lower extremity peripheral arterial disease,Haryana,Female,113.16,,126.25,+11.56%,135.36,+7.22%,143.42,+5.95%,150.85,+5.18%,155.63,+3.16%,164.35,+5.61%,188.24,+14.53%,216.43,+14.98%,186.74,-13.72%,200.25,+7.23%
502,Lower extremity peripheral arterial disease,Himachal Pradesh,Male,119.55,,112.54,-5.87%,115.12,+2.30%,125.11,+8.68%,141.67,+13.24%,154.20,+8.84%,163.97,+6.34%,172.60,+5.26%,213.84,+23.89%,218.49,+2.17%,230.49,+5.49%
502,Lower extremity peripheral arterial disease,Himachal Pradesh,Female,23.13,,22.29,-3.64%,22.49,+0.88%,23.01,+2.32%,24.91,+8.26%,26.94,+8.12%,29.17,+8.28%,32.17,+10.28%,41.99,+30.55%,39.19,-6.67%,41.52,+5.94%
502,Lower extremity peripheral arterial disease,Jammu & Kashmir and Ladakh,Male,181.40,,189.42,+4.43%,210.81,+11.29%,237.21,+12.53%,259.93,+9.58%,268.42,+3.26%,276.71,+3.09%,281.42,+1.70%,308.62,+9.66%,328.03,+6.29%,340.00,+3.65%
502,Lower extremity peripheral arterial disease,Jammu & Kashmir and Ladakh,Female,37.68,,40.20,+6.69%,44.77,+11.38%,48.96,+9.35%,53.36,+8.98%,57.16,+7.14%,62.88,+10.00%,70.89,+12.74%,92.27,+30.17%,77.58,-15.92%,83.39,+7.48%
502,Lower extremity peripheral arterial disease,Jharkhand,Male,196.32,,207.60,+5.75%,210.59,+1.44%,263.06,+24.91%,302.09,+14.84%,318.44,+5.41%,334.43,+5.02%,367.00,+9.74%,478.76,+30.45%,379.69,-20.69%,402.26,+5.95%
502,Lower extremity peripheral arterial disease,Jharkhand,Female,76.32,,77.28,+1.26%,89.40,+15.68%,101.44,+13.47%,114.01,+12.40%,121.67,+6.72%,126.87,+4.27%,133.15,+4.95%,142.96,+7.37%,156.36,+9.37%,169.07,+8.13%
502,Lower extremity peripheral arterial disease,Karnataka,Male,834.22,,842.72,+1.02%,901.32,+6.95%,991.55,+10.01%,1.06K,+6.76%,1.07K,+0.96%,1.08K,+0.98%,1.26K,+16.57%,1.54K,+22.29%,1.23K,-20.15%,1.26K,+2.89%
502,Lower extremity peripheral arterial disease,Karnataka,Female,249.49,,280.72,+12.52%,312.13,+11.19%,333.66,+6.90%,341.39,+2.32%,343.55,+0.63%,345.82,+0.66%,380.41,+10.00%,462.68,+21.63%,405.87,-12.28%,426.93,+5.19%
502,Lower extremity peripheral arterial disease,Kerala,Male,925.86,,941.65,+1.70%,985.69,+4.68%,1.07K,+9.02%,1.15K,+6.79%,1.13K,-1.87%,1.08K,-3.87%,996.10,-7.99%,1.16K,+16.25%,1.17K,+1.01%,1.19K,+2.02%
502,Lower extremity peripheral arterial disease,Kerala,Female,234.81,,232.80,-0.86%,251.61,+8.08%,274.09,+8.94%,294.01,+7.27%,294.09,+0.03%,287.63,-2.20%,267.55,-6.98%,284.76,+6.43%,342.68,+20.34%,368.65,+7.58%
502,Lower extremity peripheral arterial disease,Madhya Pradesh,Male,673.08,,673.68,+0.09%,709.11,+5.26%,775.24,+9.33%,823.16,+6.18%,824.54,+0.17%,844.87,+2.47%,926.72,+9.69%,1.15K,+24.44%,979.64,-15.05%,1.04K,+6.36%
502,Lower extremity peripheral arterial disease,Madhya Pradesh,Female,169.58,,182.67,+7.72%,194.71,+6.59%,210.06,+7.88%,226.36,+7.76%,235.03,+3.83%,248.72,+5.83%,278.09,+11.81%,345.45,+24.22%,290.59,-15.88%,316.29,+8.85%
502,Lower extremity peripheral arterial disease,Maharashtra,Male,1.36K,,1.41K,+3.95%,1.44K,+2.47%,1.45K,+0.06%,1.52K,+5.43%,1.88K,+23.43%,1.53K,-18.73%,1.45K,-5.33%,1.83K,+26.50%,1.63K,-10.77%,1.74K,+6.43%
502,Lower extremity peripheral arterial disease,Maharashtra,Female,394.16,,439.54,+11.51%,462.02,+5.12%,472.47,+2.26%,478.82,+1.34%,522.40,+9.10%,450.81,-13.71%,423.28,-6.11%,524.77,+23.98%,503.52,-4.05%,547.69,+8.77%
502,Lower extremity peripheral arterial disease,Manipur,Male,48.52,,50.45,+3.97%,54.73,+8.48%,62.25,+13.74%,67.78,+8.88%,70.34,+3.78%,72.82,+3.53%,76.71,+5.35%,113.22,+47.58%,90.73,-19.86%,96.00,+5.80%
502,Lower extremity peripheral arterial disease,Manipur,Female,11.14,,12.38,+11.16%,13.80,+11.48%,15.18,+9.99%,16.24,+6.96%,17.06,+5.07%,18.23,+6.82%,19.67,+7.90%,29.44,+49.69%,23.92,-18.75%,25.46,+6.44%
502,Lower extremity peripheral arterial disease,Meghalaya,Male,34.38,,34.88,+1.46%,36.97,+5.99%,42.30,+14.42%,46.12,+9.04%,47.50,+2.98%,48.68,+2.49%,51.77,+6.33%,83.86,+62.00%,61.59,-26.56%,64.59,+4.87%
502,Lower extremity peripheral arterial disease,Meghalaya,Female,6.25,,6.70,+7.19%,7.22,+7.78%,8.31,+15.10%,9.14,+10.03%,9.66,+5.72%,10.28,+6.39%,11.28,+9.71%,17.97,+59.32%,13.66,-24.00%,14.69,+7.59%
502,Lower extremity peripheral arterial disease,Mizoram,Male,11.72,,11.36,-3.02%,12.10,+6.43%,14.71,+21.58%,15.48,+5.25%,15.22,-1.67%,15.01,-1.35%,15.76,+4.97%,21.75,+37.99%,18.10,-16.76%,18.57,+2.60%
502,Lower extremity peripheral arterial disease,Mizoram,Female,2.42,,2.56,+5.93%,2.80,+9.25%,3.38,+20.89%,3.52,+3.99%,3.46,-1.57%,3.44,-0.59%,3.80,+10.55%,5.42,+42.63%,4.25,-21.66%,4.32,+1.57%
502,Lower extremity peripheral arterial disease,Nagaland,Male,14.92,,14.59,-2.23%,14.99,+2.72%,16.01,+6.81%,16.71,+4.40%,16.68,-0.19%,16.62,-0.38%,17.54,+5.56%,26.89,+53.31%,20.03,-25.53%,20.73,+3.53%
502,Lower extremity peripheral arterial disease,Nagaland,Female,2.90,,3.11,+7.53%,3.35,+7.52%,3.57,+6.50%,3.74,+5.03%,3.87,+3.28%,4.04,+4.33%,4.39,+8.88%,6.56,+49.34%,5.18,-21.09%,5.45,+5.29%
502,Lower extremity peripheral arterial disease,Odisha,Male,366.88,,345.08,-5.94%,349.51,+1.28%,388.80,+11.24%,411.76,+5.91%,409.29,-0.60%,411.29,+0.49%,432.12,+5.06%,514.38,+19.04%,466.83,-9.24%,494.16,+5.85%
502,Lower extremity peripheral arterial disease,Odisha,Female,105.41,,109.55,+3.93%,118.11,+7.81%,132.55,+12.23%,144.64,+9.12%,150.79,+4.25%,157.80,+4.65%,167.13,+5.91%,181.26,+8.46%,190.39,+5.03%,204.97,+7.66%
502,Lower extremity peripheral arterial disease,Other Union Territories,Male,46.95,,48.23,+2.74%,52.15,+8.13%,58.76,+12.67%,64.36,+9.53%,66.91,+3.97%,69.55,+3.94%,80.25,+15.38%,99.79,+24.35%,81.56,-18.27%,83.60,+2.51%
502,Lower extremity peripheral arterial disease,Other Union Territories,Female,12.92,,14.50,+12.28%,16.22,+11.86%,17.97,+10.80%,19.33,+7.52%,20.31,+5.12%,21.75,+7.04%,26.25,+20.73%,34.49,+31.36%,27.74,-19.55%,28.95,+4.34%
502,Lower extremity peripheral arterial disease,Punjab,Male,360.18,,364.64,+1.24%,399.60,+9.59%,456.67,+14.28%,510.93,+11.88%,527.45,+3.23%,547.89,+3.88%,608.40,+11.04%,667.59,+9.73%,605.97,-9.23%,604.55,-0.23%
502,Lower extremity peripheral arterial disease,Punjab,Female,146.64,,163.60,+11.57%,186.03,+13.71%,214.26,+15.18%,240.73,+12.35%,259.38,+7.75%,290.47,+11.99%,333.63,+14.86%,370.91,+11.17%,355.38,-4.19%,373.75,+5.17%
502,Lower extremity peripheral arterial disease,Rajasthan,Male,759.41,,801.80,+5.58%,883.03,+10.13%,1.01K,+13.98%,1.12K,+10.83%,1.15K,+3.03%,1.18K,+2.87%,1.27K,+7.46%,1.42K,+12.09%,1.40K,-1.48%,1.44K,+2.55%
502,Lower extremity peripheral arterial disease,Rajasthan,Female,191.61,,216.62,+13.05%,242.62,+12.00%,265.88,+9.59%,286.25,+7.66%,294.82,+2.99%,306.03,+3.80%,325.28,+6.29%,359.76,+10.60%,363.66,+1.08%,389.93,+7.22%
502,Lower extremity peripheral arterial disease,Sikkim,Male,6.17,,6.33,+2.50%,6.70,+5.86%,7.19,+7.38%,7.32,+1.72%,6.93,-5.30%,6.44,-7.02%,6.35,-1.49%,7.54,+18.75%,7.91,+5.02%,8.11,+2.51%
502,Lower extremity peripheral arterial disease,Sikkim,Female,2.00,,2.13,+6.17%,2.23,+4.99%,2.29,+2.52%,2.27,-0.58%,2.20,-3.17%,2.15,-2.47%,2.38,+10.63%,3.18,+33.80%,2.94,-7.61%,3.04,+3.59%
502,Lower extremity peripheral arterial disease,Tamil Nadu,Male,1.50K,,1.59K,+5.88%,1.70K,+7.01%,1.84K,+8.21%,1.94K,+5.20%,1.95K,+0.39%,1.87K,-3.77%,2.04K,+8.77%,2.32K,+14.01%,1.98K,-14.69%,2.08K,+4.81%
502,Lower extremity peripheral arterial disease,Tamil Nadu,Female,389.18,,441.29,+13.39%,479.43,+8.64%,508.52,+6.07%,518.44,+1.95%,507.74,-2.06%,490.09,-3.48%,521.31,+6.37%,574.07,+10.12%,529.49,-7.77%,585.00,+10.48%
502,Lower extremity peripheral arterial disease,Telangana,Male,682.57,,697.43,+2.18%,734.48,+5.31%,803.47,+9.39%,889.94,+10.76%,947.79,+6.50%,989.75,+4.43%,1.09K,+10.33%,1.31K,+19.79%,1.10K,-15.55%,1.12K,+1.03%
502,Lower extremity peripheral arterial disease,Telangana,Female,230.28,,247.09,+7.30%,262.76,+6.34%,284.84,+8.40%,310.77,+9.10%,323.58,+4.12%,332.40,+2.73%,346.03,+4.10%,356.83,+3.12%,398.54,+11.69%,415.52,+4.26%
502,Lower extremity peripheral arterial disease,Tripura,Male,65.42,,58.27,-10.93%,64.33,+10.40%,79.12,+22.99%,85.87,+8.53%,85.28,-0.68%,89.24,+4.63%,95.83,+7.39%,110.27,+15.07%,111.08,+0.73%,115.45,+3.94%
502,Lower extremity peripheral arterial disease,Tripura,Female,16.41,,14.47,-11.82%,16.57,+14.51%,21.16,+27.75%,22.79,+7.69%,22.27,-2.28%,23.99,+7.70%,26.02,+8.46%,29.12,+11.92%,30.94,+6.22%,32.57,+5.27%
502,Lower extremity peripheral arterial disease,Uttar Pradesh,Male,1.99K,,1.90K,-4.37%,1.88K,-1.20%,1.96K,+4.11%,1.99K,+1.61%,1.89K,-5.25%,1.82K,-3.33%,1.85K,+1.67%,2.15K,+16.03%,2.02K,-6.00%,2.12K,+5.04%
502,Lower extremity peripheral arterial disease,Uttar Pradesh,Female,515.50,,568.99,+10.38%,601.87,+5.78%,622.37,+3.41%,639.52,+2.76%,620.31,-3.00%,611.96,-1.35%,616.17,+0.69%,618.64,+0.40%,738.82,+19.43%,789.81,+6.90%
502,Lower extremity peripheral arterial disease,Uttarakhand,Male,262.50,,271.75,+3.53%,299.72,+10.29%,333.40,+11.24%,358.29,+7.46%,357.41,-0.25%,351.45,-1.67%,381.70,+8.61%,427.26,+11.94%,404.66,-5.29%,418.60,+3.44%
502,Lower extremity peripheral arterial disease,Uttarakhand,Female,57.75,,65.15,+12.81%,72.43,+11.18%,79.19,+9.34%,86.37,+9.06%,88.38,+2.33%,90.58,+2.49%,96.40,+6.42%,102.20,+6.02%,108.64,+6.30%,115.46,+6.28%
502,Lower extremity peripheral arterial disease,West Bengal,Male,1.34K,,1.38K,+2.92%,1.44K,+4.67%,1.55K,+7.40%,1.66K,+7.02%,1.72K,+3.37%,1.79K,+4.11%,2.05K,+14.62%,2.54K,+23.99%,2.08K,-17.93%,2.21K,+6.00%
502,Lower extremity peripheral arterial disease,West Bengal,Female,267.26,,300.08,+12.28%,332.35,+10.75%,355.68,+7.02%,377.18,+6.05%,382.09,+1.30%,403.24,+5.54%,468.03,+16.07%,565.62,+20.85%,495.86,-12.33%,534.16,+7.72%
