Cause ID,Cause Name,State,Gender,2013 DALYs,2013 DALYs YoY %,2014 DALYs,2014 DALYs YoY %,2015 DALYs,2015 DALYs YoY %,2016 DALYs,2016 DALYs YoY %,2017 DALYs,2017 DALYs YoY %,2018 DALYs,2018 DALYs YoY %,2019 DALYs,2019 DALYs YoY %,2020 DALYs,2020 DALYs YoY %,2021 DALYs,2021 DALYs YoY %,2022 DALYs,2022 DALYs YoY %,2023 DALYs,2023 DALYs YoY %
502,Lower extremity peripheral arterial disease,Jharkhand,Female,415.64,,429.34,+3.30%,452.34,+5.36%,478.22,+5.72%,493.64,+3.22%,503.09,+1.91%,508.02,+0.98%,521.45,+2.64%,534.76,+2.55%,554.81,+3.75%,569.31,+2.61%
502,Lower extremity peripheral arterial disease,Karnataka,Male,1.57K,,1.60K,+1.77%,1.68K,+4.67%,1.77K,+5.71%,1.83K,+3.35%,1.83K,-0.26%,1.83K,+0.08%,2.00K,+9.55%,2.28K,+13.67%,1.99K,-12.35%,2.02K,+1.22%
502,Lower extremity peripheral arterial disease,Karnataka,Female,1.22K,,1.29K,+5.31%,1.35K,+5.16%,1.40K,+3.20%,1.41K,+0.82%,1.40K,-0.35%,1.40K,-0.10%,1.45K,+3.18%,1.54K,+6.44%,1.51K,-1.91%,1.54K,+1.85%
502,Lower extremity peripheral arterial disease,Kerala,Male,1.51K,,1.55K,+2.48%,1.61K,+4.19%,1.72K,+6.73%,1.80K,+4.41%,1.78K,-1.16%,1.73K,-2.55%,1.66K,-4.03%,1.82K,+9.35%,1.84K,+1.15%,1.85K,+0.71%
502,Lower extremity peripheral arterial disease,Kerala,Female,1.16K,,1.19K,+2.42%,1.24K,+4.31%,1.29K,+4.68%,1.33K,+2.75%,1.34K,+0.45%,1.34K,+0.51%,1.35K,+0.56%,1.39K,+3.22%,1.48K,+6.48%,1.53K,+3.04%
502,Lower extremity peripheral arterial disease,Madhya Pradesh,Male,1.31K,,1.33K,+1.43%,1.37K,+3.23%,1.44K,+5.44%,1.49K,+3.29%,1.49K,+0.10%,1.51K,+1.36%,1.60K,+5.96%,1.82K,+13.62%,1.68K,-7.79%,1.74K,+3.57%
502,Lower extremity peripheral arterial disease,Madhya Pradesh,Female,949.58,,986.12,+3.85%,1.01K,+2.62%,1.05K,+3.77%,1.07K,+1.95%,1.08K,+0.80%,1.10K,+1.50%,1.14K,+4.31%,1.23K,+7.22%,1.20K,-2.20%,1.23K,+2.95%
502,Lower extremity peripheral arterial disease,Maharashtra,Male,2.60K,,2.67K,+2.66%,2.71K,+1.51%,2.73K,+0.86%,2.82K,+3.00%,3.15K,+11.91%,2.81K,-10.76%,2.76K,-1.80%,3.15K,+13.96%,2.98K,-5.25%,3.10K,+3.83%
502,Lower extremity peripheral arterial disease,Maharashtra,Female,2.03K,,2.13K,+4.93%,2.20K,+3.45%,2.25K,+2.36%,2.28K,+1.47%,2.34K,+2.27%,2.28K,-2.40%,2.29K,+0.37%,2.42K,+5.61%,2.46K,+1.84%,2.53K,+2.92%
502,Lower extremity peripheral arterial disease,Manipur,Male,78.27,,81.66,+4.33%,87.23,+6.82%,96.08,+10.14%,102.24,+6.41%,105.23,+2.93%,108.36,+2.97%,113.51,+4.75%,148.17,+30.54%,128.54,-13.25%,134.41,+4.56%
502,Lower extremity peripheral arterial disease,Manipur,Female,53.93,,57.15,+5.97%,60.55,+5.94%,63.98,+5.67%,66.42,+3.82%,68.13,+2.57%,70.49,+3.46%,74.19,+5.25%,85.40,+15.10%,82.67,-3.19%,86.68,+4.85%
502,Lower extremity peripheral arterial disease,Meghalaya,Male,54.27,,55.61,+2.47%,58.30,+4.83%,64.13,+10.00%,68.11,+6.21%,69.75,+2.41%,71.42,+2.39%,75.11,+5.17%,105.18,+40.03%,85.22,-18.98%,88.50,+3.86%
502,Lower extremity peripheral arterial disease,Meghalaya,Female,29.47,,31.00,+5.18%,32.64,+5.30%,34.89,+6.88%,36.37,+4.25%,37.44,+2.95%,38.91,+3.92%,41.25,+6.00%,48.88,+18.51%,46.45,-4.98%,48.89,+5.25%
502,Lower extremity peripheral arterial disease,Mizoram,Male,21.53,,21.67,+0.64%,22.77,+5.06%,25.50,+12.00%,26.35,+3.33%,26.29,-0.21%,26.31,+0.09%,27.30,+3.75%,33.11,+21.28%,30.18,-8.87%,30.85,+2.24%
502,Lower extremity peripheral arterial disease,Mizoram,Female,16.56,,17.35,+4.77%,18.16,+4.66%,19.16,+5.50%,19.62,+2.41%,19.86,+1.21%,20.28,+2.11%,21.32,+5.13%,23.68,+11.08%,23.49,-0.80%,24.25,+3.21%
502,Lower extremity peripheral arterial disease,Nagaland,Male,26.36,,26.04,-1.23%,26.43,+1.52%,27.35,+3.47%,27.79,+1.62%,27.50,-1.04%,27.23,-0.99%,28.11,+3.22%,36.71,+30.60%,30.57,-16.73%,31.22,+2.14%
502,Lower extremity peripheral arterial disease,Nagaland,Female,14.05,,14.62,+4.07%,15.22,+4.07%,15.64,+2.75%,15.88,+1.57%,15.98,+0.59%,16.20,+1.37%,16.72,+3.26%,19.20,+14.82%,18.30,-4.72%,18.84,+2.99%
502,Lower extremity peripheral arterial disease,Odisha,Male,772.13,,764.98,-0.93%,780.05,+1.97%,827.42,+6.07%,852.31,+3.01%,850.62,-0.20%,855.28,+0.55%,881.62,+3.08%,966.28,+9.60%,925.08,-4.26%,952.52,+2.97%
502,Lower extremity peripheral arterial disease,Odisha,Female,560.94,,579.92,+3.38%,603.89,+4.13%,633.57,+4.92%,651.40,+2.81%,663.87,+1.91%,677.01,+1.98%,696.03,+2.81%,721.30,+3.63%,743.76,+3.11%,767.82,+3.24%
502,Lower extremity peripheral arterial disease,Other Union Territories,Male,86.28,,89.10,+3.27%,94.66,+6.24%,103.09,+8.91%,109.58,+6.30%,112.88,+3.01%,116.42,+3.14%,127.91,+9.87%,146.47,+14.51%,130.23,-11.08%,133.02,+2.14%
502,Lower extremity peripheral arterial disease,Other Union Territories,Female,64.24,,68.80,+7.09%,73.05,+6.18%,77.94,+6.70%,81.15,+4.11%,83.14,+2.45%,86.37,+3.89%,93.35,+8.07%,102.60,+9.91%,98.06,-4.42%,101.59,+3.60%
502,Lower extremity peripheral arterial disease,Punjab,Male,728.58,,747.35,+2.58%,792.75,+6.07%,862.29,+8.77%,916.54,+6.29%,932.40,+1.73%,950.61,+1.95%,1.01K,+6.64%,1.07K,+5.39%,1.01K,-5.28%,1.01K,-0.14%
502,Lower extremity peripheral arterial disease,Punjab,Female,674.81,,721.34,+6.89%,769.69,+6.70%,824.04,+7.06%,861.47,+4.54%,886.08,+2.86%,926.87,+4.60%,990.21,+6.83%,1.04K,+5.11%,1.05K,+0.56%,1.08K,+2.95%
502,Lower extremity peripheral arterial disease,Rajasthan,Male,1.36K,,1.41K,+3.84%,1.49K,+5.78%,1.61K,+8.16%,1.71K,+6.31%,1.74K,+1.77%,1.78K,+1.80%,1.87K,+5.38%,2.03K,+8.30%,2.02K,-0.14%,2.06K,+1.62%
502,Lower extremity peripheral arterial disease,Rajasthan,Female,991.33,,1.04K,+4.41%,1.08K,+3.93%,1.11K,+3.28%,1.13K,+1.56%,1.14K,+0.70%,1.15K,+1.17%,1.19K,+3.34%,1.25K,+5.18%,1.28K,+2.42%,1.33K,+4.02%
502,Lower extremity peripheral arterial disease,Sikkim,Male,11.57,,11.88,+2.73%,12.39,+4.27%,13.04,+5.20%,13.25,+1.61%,12.95,-2.28%,12.57,-2.93%,12.70,+1.04%,14.01,+10.35%,14.58,+4.09%,14.87,+1.96%
502,Lower extremity peripheral arterial disease,Sikkim,Female,8.42,,8.80,+4.46%,9.19,+4.40%,9.51,+3.55%,9.65,+1.45%,9.72,+0.70%,9.86,+1.50%,10.44,+5.83%,11.66,+11.73%,11.91,+2.12%,12.34,+3.57%
502,Lower extremity peripheral arterial disease,Tamil Nadu,Male,2.59K,,2.70K,+4.32%,2.83K,+4.71%,2.98K,+5.56%,3.07K,+2.83%,3.07K,+0.17%,3.00K,-2.53%,3.17K,+5.70%,3.45K,+8.98%,3.15K,-8.70%,3.24K,+2.78%
502,Lower extremity peripheral arterial disease,Tamil Nadu,Female,1.81K,,1.93K,+6.35%,2.02K,+4.90%,2.11K,+4.14%,2.14K,+1.54%,2.14K,-0.09%,2.12K,-0.63%,2.20K,+3.42%,2.29K,+4.43%,2.30K,+0.17%,2.40K,+4.53%
502,Lower extremity peripheral arterial disease,Telangana,Male,1.04K,,1.06K,+2.14%,1.10K,+3.66%,1.17K,+6.19%,1.24K,+6.29%,1.28K,+3.36%,1.31K,+2.25%,1.40K,+6.87%,1.60K,+13.90%,1.41K,-12.05%,1.41K,+0.06%
502,Lower extremity peripheral arterial disease,Telangana,Female,716.65,,749.68,+4.61%,779.73,+4.01%,814.92,+4.51%,839.54,+3.02%,843.23,+0.44%,845.78,+0.30%,860.65,+1.76%,868.24,+0.88%,909.72,+4.78%,920.94,+1.23%
502,Lower extremity peripheral arterial disease,Tripura,Male,109.43,,104.07,-4.90%,111.05,+6.71%,126.41,+13.83%,133.59,+5.68%,133.61,+0.01%,138.21,+3.45%,145.93,+5.58%,160.84,+10.22%,163.32,+1.54%,167.78,+2.73%
502,Lower extremity peripheral arterial disease,Tripura,Female,70.40,,69.87,-0.75%,73.34,+4.98%,79.03,+7.75%,81.52,+3.16%,81.64,+0.15%,84.44,+3.43%,88.41,+4.70%,93.53,+5.79%,97.88,+4.66%,101.18,+3.36%
502,Lower extremity peripheral arterial disease,Uttar Pradesh,Male,4.00K,,3.93K,-1.65%,3.92K,-0.35%,4.02K,+2.68%,4.03K,+0.19%,3.89K,-3.39%,3.81K,-2.19%,3.84K,+0.97%,4.14K,+7.58%,4.00K,-3.17%,4.08K,+1.94%
502,Lower extremity peripheral arterial disease,Uttar Pradesh,Female,2.93K,,3.07K,+4.67%,3.16K,+3.01%,3.24K,+2.36%,3.26K,+0.55%,3.21K,-1.56%,3.18K,-0.82%,3.21K,+0.86%,3.22K,+0.41%,3.37K,+4.78%,3.44K,+1.93%
502,Lower extremity peripheral arterial disease,Uttarakhand,Male,406.82,,419.10,+3.02%,449.20,+7.18%,483.11,+7.55%,506.02,+4.74%,504.47,-0.31%,498.47,-1.19%,528.75,+6.08%,573.50,+8.46%,551.38,-3.86%,566.21,+2.69%
502,Lower extremity peripheral arterial disease,Uttarakhand,Female,248.36,,263.32,+6.02%,277.77,+5.49%,290.49,+4.58%,300.18,+3.33%,302.79,+0.87%,306.84,+1.34%,316.47,+3.14%,326.42,+3.14%,338.34,+3.65%,348.17,+2.91%
502,Lower extremity peripheral arterial disease,West Bengal,Male,2.33K,,2.41K,+3.35%,2.51K,+4.32%,2.65K,+5.70%,2.78K,+4.70%,2.84K,+2.13%,2.92K,+2.81%,3.18K,+9.16%,3.66K,+14.81%,3.27K,-10.61%,3.40K,+4.06%
502,Lower extremity peripheral arterial disease,West Bengal,Female,1.38K,,1.44K,+4.95%,1.51K,+4.53%,1.56K,+3.63%,1.60K,+2.44%,1.62K,+0.87%,1.65K,+1.75%,1.75K,+6.22%,1.88K,+7.63%,1.86K,-0.92%,1.94K,+4.37%
