Cause ID,Cause Name,State,Gender,2013 Deaths,2013 Deaths YoY %,2014 Deaths,2014 Deaths YoY %,2015 Deaths,2015 Deaths YoY %,2016 Deaths,2016 Deaths YoY %,2017 Deaths,2017 Deaths YoY %,2018 Deaths,2018 Deaths YoY %,2019 Deaths,2019 Deaths YoY %,2020 Deaths,2020 Deaths YoY %,2021 Deaths,2021 Deaths YoY %,2022 Deaths,2022 Deaths YoY %,2023 Deaths,2023 Deaths YoY %
502,Lower extremity peripheral arterial disease,Odisha,Male,12.44,,11.68,-6.11%,11.84,+1.32%,13.25,+11.94%,14.10,+6.43%,14.07,-0.26%,14.17,+0.72%,14.94,+5.45%,17.72,+18.58%,16.16,-8.76%,17.12,+5.89%
502,Lower extremity peripheral arterial disease,Odisha,Female,3.53,,3.66,+3.45%,3.93,+7.37%,4.41,+12.25%,4.81,+9.25%,5.03,+4.55%,5.29,+5.05%,5.62,+6.25%,6.07,+8.13%,6.38,+5.05%,6.88,+7.89%
502,Lower extremity peripheral arterial disease,Other Union Territories,Male,1.57,,1.61,+2.61%,1.74,+8.27%,1.98,+13.43%,2.18,+10.08%,2.27,+4.23%,2.36,+4.20%,2.75,+16.14%,3.40,+23.99%,2.78,-18.30%,2.85,+2.52%
502,Lower extremity peripheral arterial disease,Other Union Territories,Female,0.43,,0.48,+11.72%,0.53,+11.63%,0.59,+11.08%,0.64,+7.80%,0.67,+5.36%,0.72,+7.40%,0.88,+21.18%,1.14,+30.12%,0.92,-18.92%,0.97,+4.61%
502,Lower extremity peripheral arterial disease,Punjab,Male,12.23,,12.35,+0.95%,13.55,+9.71%,15.57,+14.91%,17.49,+12.33%,18.10,+3.50%,18.81,+3.94%,20.92,+11.20%,22.82,+9.09%,20.86,-8.60%,20.78,-0.38%
502,Lower extremity peripheral arterial disease,Punjab,Female,4.94,,5.49,+11.16%,6.25,+13.75%,7.24,+15.86%,8.19,+13.18%,8.90,+8.59%,10.04,+12.85%,11.61,+15.61%,12.88,+10.98%,12.30,-4.49%,12.95,+5.25%
502,Lower extremity peripheral arterial disease,Rajasthan,Male,25.22,,26.68,+5.78%,29.40,+10.21%,33.73,+14.72%,37.63,+11.56%,38.92,+3.42%,40.11,+3.07%,43.31,+7.98%,48.39,+11.72%,47.80,-1.22%,48.94,+2.39%
502,Lower extremity peripheral arterial disease,Rajasthan,Female,6.49,,7.30,+12.63%,8.17,+11.85%,8.96,+9.67%,9.64,+7.57%,9.95,+3.17%,10.34,+3.97%,10.99,+6.31%,12.13,+10.32%,12.27,+1.22%,13.18,+7.36%
502,Lower extremity peripheral arterial disease,Sikkim,Male,0.20,,0.21,+2.65%,0.22,+6.33%,0.24,+8.30%,0.24,+2.43%,0.23,-4.97%,0.22,-6.76%,0.21,-1.06%,0.25,+18.86%,0.27,+5.44%,0.27,+2.38%
502,Lower extremity peripheral arterial disease,Sikkim,Female,0.06,,0.07,+6.22%,0.07,+5.30%,0.07,+3.22%,0.07,-0.02%,0.07,-2.59%,0.07,-1.88%,0.08,+10.85%,0.10,+33.09%,0.10,-6.93%,0.10,+3.99%
502,Lower extremity peripheral arterial disease,Tamil Nadu,Male,50.79,,53.53,+5.40%,57.12,+6.71%,61.76,+8.11%,64.95,+5.17%,65.23,+0.43%,62.63,-3.98%,68.18,+8.86%,78.00,+14.41%,66.46,-14.80%,69.72,+4.91%
502,Lower extremity peripheral arterial disease,Tamil Nadu,Female,13.23,,14.94,+12.90%,16.16,+8.20%,17.17,+6.21%,17.56,+2.31%,17.28,-1.63%,16.70,-3.35%,17.75,+6.30%,19.54,+10.08%,18.01,-7.84%,19.95,+10.79%
502,Lower extremity peripheral arterial disease,Telangana,Male,23.23,,23.70,+2.01%,24.93,+5.17%,27.34,+9.69%,30.36,+11.04%,32.38,+6.64%,33.79,+4.36%,37.32,+10.47%,44.58,+19.44%,37.60,-15.67%,37.86,+0.71%
502,Lower extremity peripheral arterial disease,Telangana,Female,7.91,,8.46,+6.89%,8.98,+6.15%,9.76,+8.73%,10.70,+9.65%,11.19,+4.53%,11.52,+2.99%,12.03,+4.39%,12.38,+2.93%,13.77,+11.22%,14.33,+4.11%
502,Lower extremity peripheral arterial disease,Tripura,Male,2.15,,1.91,-10.94%,2.12,+10.60%,2.62,+23.65%,2.86,+9.14%,2.85,-0.30%,2.99,+4.96%,3.23,+8.02%,3.72,+15.23%,3.75,+0.74%,3.89,+3.83%
502,Lower extremity peripheral arterial disease,Tripura,Female,0.54,,0.48,-12.33%,0.54,+14.25%,0.70,+27.77%,0.75,+7.83%,0.73,-2.08%,0.79,+8.06%,0.86,+8.84%,0.97,+11.88%,1.03,+6.38%,1.09,+5.60%
502,Lower extremity peripheral arterial disease,Uttar Pradesh,Male,67.13,,63.48,-5.43%,62.59,-1.40%,65.54,+4.71%,67.01,+2.25%,63.68,-4.97%,61.88,-2.83%,63.42,+2.49%,73.80,+16.37%,68.37,-7.36%,71.67,+4.82%
502,Lower extremity peripheral arterial disease,Uttar Pradesh,Female,17.15,,18.80,+9.65%,19.77,+5.13%,20.40,+3.20%,21.00,+2.93%,20.38,-2.92%,20.23,-0.77%,20.44,+1.04%,20.52,+0.41%,24.20,+17.93%,25.88,+6.95%
502,Lower extremity peripheral arterial disease,Uttarakhand,Male,8.98,,9.29,+3.50%,10.27,+10.54%,11.47,+11.63%,12.36,+7.81%,12.38,+0.11%,12.18,-1.57%,13.29,+9.13%,14.91,+12.15%,14.05,-5.73%,14.54,+3.45%
502,Lower extremity peripheral arterial disease,Uttarakhand,Female,1.96,,2.21,+12.46%,2.45,+10.95%,2.68,+9.56%,2.94,+9.76%,3.04,+3.14%,3.13,+3.11%,3.34,+6.83%,3.53,+5.60%,3.75,+6.24%,4.00,+6.53%
502,Lower extremity peripheral arterial disease,West Bengal,Male,43.62,,45.07,+3.33%,47.37,+5.08%,51.28,+8.27%,55.46,+8.14%,57.90,+4.41%,60.73,+4.88%,70.33,+15.81%,87.10,+23.84%,71.45,-17.96%,75.72,+5.97%
502,Lower extremity peripheral arterial disease,West Bengal,Female,8.95,,10.02,+11.92%,11.07,+10.53%,11.87,+7.16%,12.64,+6.56%,12.86,+1.70%,13.62,+5.94%,15.84,+16.28%,19.03,+20.16%,16.84,-11.51%,18.18,+7.93%
